from,from_label,to,to_label
"Educational Services::PowerSchool (SIS vendor serving K-12 districts in the US, Canada and elsewhere)","Incident","https://techcrunch.com/2025/05/08/powerschool-paid-a-hackers-ransom-but-now-schools-say-they-are-being-extorted/","Source"
"Educational Services::PowerSchool (SIS vendor serving K-12 districts in the US, Canada and elsewhere)","Incident","https://www.edweek.org/technology/powerschool-paid-a-hackers-ransom-now-cyber-criminals-are-threatening-schools/2025/05","Source"
"Educational Services::PowerSchool (SIS vendor serving K-12 districts in the US, Canada and elsewhere)","Incident","https://www.k12dive.com/news/college-student-charged-in-connection-with-powerschool-data-breach/748747/","Source"
"Educational Services::PowerSchool (SIS vendor serving K-12 districts in the US, Canada and elsewhere)","Incident","https://www.cybersecuritydive.com/news/powerschool-data-breach-school-extortion-attempts/747801/","Source"
"Educational Services::PowerSchool (SIS vendor serving K-12 districts in the US, Canada and elsewhere)","Incident","https://www.the74million.org/article/powerschool-paid-off-hackers-after-huge-breach-now-theyre-extorting-districts/","Source"
"Educational Services::Instructure Holdings, Inc. (Canvas LMS)","Incident","https://www.bleepingcomputer.com/news/security/edu-tech-firm-instructure-discloses-cyber-incident-probes-impact/","Source"
"Educational Services::Instructure Holdings, Inc. (Canvas LMS)","Incident","https://thehackernews.com/2026/05/instructure-reaches-ransom-agreement.html","Source"
"Educational Services::Instructure Holdings, Inc. (Canvas LMS)","Incident","https://www.insidehighered.com/news/tech-innovation/administrative-tech/2026/05/11/instructure-pays-ransom-canvas-hackers","Source"
"Educational Services::Instructure Holdings, Inc. (Canvas LMS)","Incident","https://en.wikipedia.org/wiki/2026_Canvas_security_incident","Source"
"Educational Services::Instructure Holdings, Inc. (Canvas LMS)","Incident","https://www.halcyon.ai/ransomware-alerts/education-sector-in-the-crosshairs-shinyhunters-extortion-campaign-against-instructure","Source"
"Educational Services::Instructure Holdings, Inc. (Canvas LMS)","Incident","https://www.reedsmith.com/articles/canvasinstructure-cyberattack-key-developments-and-action-items-for-higher-education-institutions/","Source"
"Educational Services::University of Hawai'i Cancer Center","Incident","https://www.hipaajournal.com/university-of-hawaii-cancer-center-ransomware-data-breach/","Source"
"Educational Services::University of Hawai'i Cancer Center","Incident","https://therecord.media/university-of-hawaii-ransomware-data-breach","Source"
"Educational Services::University of Hawai'i Cancer Center","Incident","https://www.bleepingcomputer.com/news/security/university-of-hawaii-cancer-center-ransomware-attack-affects-nearly-12-million-people/","Source"
"Educational Services::University of Hawai'i Cancer Center","Incident","https://www.securityweek.com/hackers-accessed-university-of-hawaii-cancer-center-patient-data-they-werent-immediately-notified/","Source"
"Educational Services::University of Hawai'i Cancer Center","Incident","https://www.govinfosecurity.com/cancer-center-research-study-hack-affects-12m-a-30912","Source"
"Educational Services::Highline Public Schools","Incident","https://www.bleepingcomputer.com/news/security/highline-public-schools-confirms-ransomware-attack-was-behind-september-shut-down/","Source"
"Educational Services::Highline Public Schools","Incident","https://therecord.media/highline-public-schools-washington-state-cyberattack","Source"
"Educational Services::Highline Public Schools","Incident","https://www.infosecurity-magazine.com/news/sensitive-data-highline-ransomware/","Source"
"Educational Services::Highline Public Schools","Incident","https://www.seattletimes.com/education-lab/hackers-target-seattle-area-school-district-for-ransomware-attack/","Source"
"Educational Services::Highline Public Schools","Incident","https://www.securitymagazine.com/articles/101037-cyberattack-compromises-and-shuts-down-highline-public-schools","Source"
"Educational Services::British Library","Incident","https://en.wikipedia.org/wiki/British_Library_cyberattack","Source"
"Educational Services::British Library","Incident","https://www.theregister.com/2023/10/31/british_library_it_outage/","Source"
"Educational Services::British Library","Incident","https://www.securityweek.com/details-and-lessons-learned-from-the-ransomware-attack-on-the-british-library/","Source"
"Educational Services::British Library","Incident","https://ital.corejournals.org/index.php/ital/article/view/17112","Source"
"Educational Services::British Library","Incident","https://www.imd.org/ibyimd/technology/full-transparency-10-lessons-from-the-cyber-attack-on-the-british-library/","Source"
"Educational Services::University of Manchester","Incident","https://www.itpro.com/security/data-breaches/nhs-data-leak-raises-serious-questions-about-manchester-university-cyber-attack","Source"
"Educational Services::University of Manchester","Incident","https://www.digitalhealth.net/2023/06/nhs-patient-data-compromised-in-university-cyber-attack-report/","Source"
"Educational Services::University of Manchester","Incident","https://www.cpomagazine.com/cyber-security/250gb-of-nhs-patient-data-leaked-in-the-university-of-manchester-cyber-attack/","Source"
"Educational Services::University of Manchester","Incident","https://www.govinfosecurity.com/trauma-terrorist-victim-data-breached-in-university-attack-a-22409","Source"
"Educational Services::University of Manchester","Incident","https://www.csoonline.com/article/644235/nhs-data-reportedly-compromised-in-university-of-manchester-cyberattack.html","Source"
"Educational Services::Minneapolis Public Schools (Special School District No. 1)","Incident","https://www.the74million.org/article/kept-in-the-dark-inside-the-minneapolis-schools-cyberattack/","Source"
"Educational Services::Minneapolis Public Schools (Special School District No. 1)","Incident","https://therecord.media/minneapolis-schools-say-data-breach-affected-100000","Source"
"Educational Services::Minneapolis Public Schools (Special School District No. 1)","Incident","https://www.bleepingcomputer.com/news/security/ransomware-gang-posts-video-of-data-stolen-from-minneapolis-schools/","Source"
"Educational Services::Minneapolis Public Schools (Special School District No. 1)","Incident","https://www.cbsnews.com/minnesota/news/cybersecurity-experts-confirm-security-blueprints-stolen-mps-ransomware-attack/","Source"
"Educational Services::Minneapolis Public Schools (Special School District No. 1)","Incident","https://www.campussafetymagazine.com/news/over-189000-files-leaked-minneapolis-public-schools-data-breach/123369/","Source"
"Educational Services::Minneapolis Public Schools (Special School District No. 1)","Incident","https://www.minnpost.com/other-nonprofit-media/2023/03/hackers-use-stolen-student-data-against-minneapolis-schools-in-brazen-new-threat/","Source"
"Educational Services::Los Angeles Unified School District (LAUSD)","Incident","https://techcrunch.com/2022/10/03/los-angeles-school-district-ransomware-data/","Source"
"Educational Services::Los Angeles Unified School District (LAUSD)","Incident","https://www.bleepingcomputer.com/news/security/lausd-says-vice-society-ransomware-gang-stole-contractors-ssns/","Source"
"Educational Services::Los Angeles Unified School District (LAUSD)","Incident","https://www.axios.com/2022/10/03/hackers-stolen-data-la-school-district-ransomware","Source"
"Educational Services::Los Angeles Unified School District (LAUSD)","Incident","https://www.cybersecuritydive.com/news/vice-society-threatens-los-angeles-schools-ransomware/633076/","Source"
"Educational Services::Los Angeles Unified School District (LAUSD)","Incident","https://www.npr.org/2022/09/07/1121422336/a-cyberattack-hits-the-los-angeles-school-district-raising-alarm-across-the-coun","Source"
"Educational Services::Los Angeles Unified School District (LAUSD)","Incident","https://www.upguard.com/blog/how-did-lausd-get-hacked","Source"
"Energy and Utilities::Colonial Pipeline","Incident","https://en.wikipedia.org/wiki/Colonial_Pipeline_ransomware_attack","Source"
"Energy and Utilities::Colonial Pipeline","Incident","https://www.energy.gov/ceser/colonial-pipeline-cyber-incident","Source"
"Energy and Utilities::Colonial Pipeline","Incident","https://www.chainalysis.com/blog/darkside-colonial-pipeline-ransomware-seizure-case-study/","Source"
"Energy and Utilities::Colonial Pipeline","Incident","https://www.huntress.com/threat-library/ransomware/colonial-pipeline-ransomware","Source"
"Energy and Utilities::Halliburton","Incident","https://www.bleepingcomputer.com/news/security/halliburton-reports-35-million-loss-after-ransomware-attack/","Source"
"Energy and Utilities::Halliburton","Incident","https://www.bleepingcomputer.com/news/security/halliburton-cyberattack-linked-to-ransomhub-ransomware-gang/","Source"
"Energy and Utilities::Halliburton","Incident","https://www.bleepingcomputer.com/news/security/halliburton-confirms-data-stolen-in-recent-cyberattack/","Source"
"Energy and Utilities::Halliburton","Incident","https://www.cpomagazine.com/cyber-security/oil-giant-halliburton-lost-35-million-due-to-the-august-2024-ransomhub-ransomware-data-breach/","Source"
"Energy and Utilities::Suncor Energy / Petro-Canada","Incident","https://www.cbc.ca/news/business/petro-canada-suncor-cybersecurity-1.6888723","Source"
"Energy and Utilities::Suncor Energy / Petro-Canada","Incident","https://www.bleepingcomputer.com/news/security/suncor-energy-cyberattack-impacts-petro-canada-gas-stations/","Source"
"Energy and Utilities::Suncor Energy / Petro-Canada","Incident","https://www.cybersecuritydive.com/news/suncor-hackers-breached-petro-canada-customer-data/685365/","Source"
"Energy and Utilities::Suncor Energy / Petro-Canada","Incident","https://www.cbc.ca/news/canada/calgary/suncor-cybersecurity-incident-energy-sector-1.6898118","Source"
"Energy and Utilities::Encevo Group (Creos & Enovos, Luxembourg)","Incident","https://www.utilitydive.com/news/encevo-creos-envovos-ransomware/628644/","Source"
"Energy and Utilities::Encevo Group (Creos & Enovos, Luxembourg)","Incident","https://www.cybersecuritydive.com/news/encevo-creos-envovos-ransomware/628604/","Source"
"Energy and Utilities::Encevo Group (Creos & Enovos, Luxembourg)","Incident","https://therecord.media/luxembourg-energy-companies-struggling-with-alleged-ransomware-attack-data-breach","Source"
"Energy and Utilities::Encevo Group (Creos & Enovos, Luxembourg)","Incident","https://securityaffairs.co/wordpress/133899/cyber-crime/alphv-blackcat-ransomware-creos-luxembourg.html","Source"
"Energy and Utilities::Conpet","Incident","https://www.bleepingcomputer.com/news/security/romanias-oil-pipeline-operator-conpet-confirms-data-stolen-in-attack/","Source"
"Energy and Utilities::Conpet","Incident","https://industrialcyber.co/mining-oil-gas/romanias-oil-pipeline-operator-conpet-targeted-in-cyberattack-as-qilin-alleges-1tb-data-breach/","Source"
"Energy and Utilities::Conpet","Incident","https://therecord.media/romania-conpet-oil-pipeline-ransomware-attack","Source"
"Energy and Utilities::Conpet","Incident","https://shieldworkz.com/blogs/how-a-side-hustle-paralyzed-romania%E2%80%99s-national-oil-pipeline","Source"
"Energy and Utilities::Ecopetrol","Incident","https://www.ransomware.live/activity/Energy","Source"
"Energy and Utilities::Newpark Resources, Inc.","Incident","https://www.sec.gov/Archives/edgar/data/71829/000007182924000111/nr-20241029.htm","Source"
"Finance and Insurance::CNA Financial Corporation","Incident","https://thehackernews.com/2021/05/insurance-firm-cna-financial-reportedly.html","Source"
"Finance and Insurance::CNA Financial Corporation","Incident","https://www.bloomberg.com/news/articles/2021-05-20/cna-financial-paid-40-million-in-ransom-after-march-cyberattack","Source"
"Finance and Insurance::CNA Financial Corporation","Incident","https://www.msspalert.com/cybersecurity-breaches-and-attacks/ransomware/cna-payment-40-million-dollars/","Source"
"Finance and Insurance::CNA Financial Corporation","Incident","https://cisomag.com/suffered-attack-paid-ransom-restored-systems-the-cnas-ransomware-timeline/","Source"
"Finance and Insurance::Industrial and Commercial Bank of China (ICBC) - U.S. broker-dealer/financial services unit","Incident","https://www.bitdefender.com/en-us/blog/hotforsecurity/worlds-biggest-bank-hit-by-ransomware-forced-to-trade-via-usb-stick","Source"
"Finance and Insurance::Industrial and Commercial Bank of China (ICBC) - U.S. broker-dealer/financial services unit","Incident","https://www.resecurity.com/blog/article/icbc-ransomware-attack-strikes-at-the-heart-of-the-global-financial-order-lockbit-on-a-roll","Source"
"Finance and Insurance::Industrial and Commercial Bank of China (ICBC) - U.S. broker-dealer/financial services unit","Incident","https://home.treasury.gov/news/press-releases/jy2114","Source"
"Finance and Insurance::Industrial and Commercial Bank of China (ICBC) - U.S. broker-dealer/financial services unit","Incident","https://securityaffairs.com/155178/cyber-crime/lockbit-icbc-ransomware-attack.html","Source"
"Finance and Insurance::Fidelity National Financial (FNF)","Incident","https://therecord.media/fidelity-national-financial-ransomware-alphv-black-cat","Source"
"Finance and Insurance::Fidelity National Financial (FNF)","Incident","https://www.bleepingcomputer.com/news/security/fidelity-national-financial-hackers-stole-data-of-13-million-people/","Source"
"Finance and Insurance::Fidelity National Financial (FNF)","Incident","https://www.theregister.com/2023/11/23/blackcat_ransomware_fnf/","Source"
"Finance and Insurance::Fidelity National Financial (FNF)","Incident","https://www.malwarebytes.com/blog/news/2024/01/fidelity-national-financial-acknowledges-data-breach-affecting-1-3-million-customers","Source"
"Finance and Insurance::ION Group / ION Cleared Derivatives","Incident","https://www.bleepingcomputer.com/news/security/ransomware-attack-on-ion-group-impacts-derivatives-trading-market/","Source"
"Finance and Insurance::ION Group / ION Cleared Derivatives","Incident","https://techcrunch.com/2023/02/02/ion-group-lockbit-derivatives-ransomware/","Source"
"Finance and Insurance::ION Group / ION Cleared Derivatives","Incident","https://iongroup.com/press-release/markets/cleared-derivatives-cyber-event/","Source"
"Finance and Insurance::ION Group / ION Cleared Derivatives","Incident","https://www.darkreading.com/cyberattacks-data-breaches/cyberattack-fintech-firm-disrupts-derivatives-trading","Source"
"Finance and Insurance::Evolve Bank & Trust","Incident","https://techcrunch.com/2024/07/09/evolve-bank-says-ransomware-gang-stole-personal-data-on-millions-of-customers/","Source"
"Finance and Insurance::Evolve Bank & Trust","Incident","https://www.theregister.com/2024/07/09/evolve_lockbit_attack/","Source"
"Finance and Insurance::Evolve Bank & Trust","Incident","https://www.infosecurity-magazine.com/news/cyber-attack-evolve-bank-exposed/","Source"
"Finance and Insurance::Evolve Bank & Trust","Incident","https://www.getevolved.com/cybersecurity-incident/","Source"
"Finance and Insurance::Central Bank of Libya","Incident","https://libyaherald.com/2026/06/cyber-incident-announced-on-9-june-has-been-fully-contained-cbl","Source"
"Finance and Insurance::Central Bank of Libya","Incident","https://www.dexpose.io/qilin-strikes-central-bank-of-libya-in-ransomware-assault/","Source"
"Finance and Insurance::Central Bank of Libya","Incident","https://www.centralbanking.com/central-banks/financial-stability/7976224/libya-says-cyber-security-incident-under-control","Source"
"Finance and Insurance::Central Bank of Libya","Incident","https://issa-eg.org/qilin-ransomware-group-claims-breach-of-central-bank-of-libya-following-confirmed-cyberattack/","Source"
"Finance and Insurance::Frost Bank and Citizens Financial Group (Citizens Bank) - shared third-party vendor breach","Incident","https://cybernews.com/security/everest-ransomware-frost-citizens-bank-breach/","Source"
"Finance and Insurance::Frost Bank and Citizens Financial Group (Citizens Bank) - shared third-party vendor breach","Incident","https://www.dexpose.io/everest-ransomware-attack-targets-frost-bank/","Source"
"Finance and Insurance::Frost Bank and Citizens Financial Group (Citizens Bank) - shared third-party vendor breach","Incident","https://www.americanbanker.com/news/customers-sue-citizens-frost-over-third-party-data-breach","Source"
"Finance and Insurance::Frost Bank and Citizens Financial Group (Citizens Bank) - shared third-party vendor breach","Incident","https://slingscore.com/everest-ransomware-gang-hits-frost-bank-and-citizens-bank-via-third-party-vendor-exposing-up-to-3-65-million-records/","Source"
"Finance and Insurance::Frost Bank and Citizens Financial Group (Citizens Bank) - shared third-party vendor breach","Incident","https://schneiderdowns.com/our-thoughts-on/third-party-cyber-risk-in-banking-everest-ransomware-claims/","Source"
"Finance and Insurance::Deutsche Bank (via third-party marketing/incentive platform vendor)","Incident","https://cybernews.com/security/deutsche-bank-ransomware-data-breach/","Source"
"Finance and Insurance::Deutsche Bank (via third-party marketing/incentive platform vendor)","Incident","https://www.computing.co.uk/news/2026/security/deutsche-bank-probes-supplier-cyber-incident-after-ransomware-gang-claims-breach","Source"
"Finance and Insurance::Deutsche Bank (via third-party marketing/incentive platform vendor)","Incident","https://compliancehub.wiki/deutsche-bank-unsafe-ransomware-third-party-breach-dora-2026/","Source"
"Finance and Insurance::Deutsche Bank (via third-party marketing/incentive platform vendor)","Incident","https://techchannel.news/unsafe-ransomware-group-claims-deutsche-bank-breach/","Source"
