id,host
"https://www.minnpost.com/other-nonprofit-media/2023/03/hackers-use-stolen-student-data-against-minneapolis-schools-in-brazen-new-threat/","minnpost.com"
"https://techcrunch.com/2022/10/03/los-angeles-school-district-ransomware-data/","techcrunch.com"
"https://www.bleepingcomputer.com/news/security/lausd-says-vice-society-ransomware-gang-stole-contractors-ssns/","bleepingcomputer.com"
"https://www.axios.com/2022/10/03/hackers-stolen-data-la-school-district-ransomware","axios.com"
"https://www.cybersecuritydive.com/news/vice-society-threatens-los-angeles-schools-ransomware/633076/","cybersecuritydive.com"
"https://www.npr.org/2022/09/07/1121422336/a-cyberattack-hits-the-los-angeles-school-district-raising-alarm-across-the-coun","npr.org"
"https://www.upguard.com/blog/how-did-lausd-get-hacked","upguard.com"
"https://en.wikipedia.org/wiki/Colonial_Pipeline_ransomware_attack","en.wikipedia.org"
"https://www.energy.gov/ceser/colonial-pipeline-cyber-incident","energy.gov"
"https://www.chainalysis.com/blog/darkside-colonial-pipeline-ransomware-seizure-case-study/","chainalysis.com"
"https://www.huntress.com/threat-library/ransomware/colonial-pipeline-ransomware","huntress.com"
"https://www.bleepingcomputer.com/news/security/halliburton-reports-35-million-loss-after-ransomware-attack/","bleepingcomputer.com"
"https://www.bleepingcomputer.com/news/security/halliburton-cyberattack-linked-to-ransomhub-ransomware-gang/","bleepingcomputer.com"
"https://www.bleepingcomputer.com/news/security/halliburton-confirms-data-stolen-in-recent-cyberattack/","bleepingcomputer.com"
"https://www.cpomagazine.com/cyber-security/oil-giant-halliburton-lost-35-million-due-to-the-august-2024-ransomhub-ransomware-data-breach/","cpomagazine.com"
"https://www.cbc.ca/news/business/petro-canada-suncor-cybersecurity-1.6888723","cbc.ca"
"https://www.bleepingcomputer.com/news/security/suncor-energy-cyberattack-impacts-petro-canada-gas-stations/","bleepingcomputer.com"
"https://www.cybersecuritydive.com/news/suncor-hackers-breached-petro-canada-customer-data/685365/","cybersecuritydive.com"
"https://www.cbc.ca/news/canada/calgary/suncor-cybersecurity-incident-energy-sector-1.6898118","cbc.ca"
"https://www.utilitydive.com/news/encevo-creos-envovos-ransomware/628644/","utilitydive.com"
"https://www.cybersecuritydive.com/news/encevo-creos-envovos-ransomware/628604/","cybersecuritydive.com"
"https://therecord.media/luxembourg-energy-companies-struggling-with-alleged-ransomware-attack-data-breach","therecord.media"
"https://securityaffairs.co/wordpress/133899/cyber-crime/alphv-blackcat-ransomware-creos-luxembourg.html","securityaffairs.co"
"https://www.bleepingcomputer.com/news/security/romanias-oil-pipeline-operator-conpet-confirms-data-stolen-in-attack/","bleepingcomputer.com"
"https://industrialcyber.co/mining-oil-gas/romanias-oil-pipeline-operator-conpet-targeted-in-cyberattack-as-qilin-alleges-1tb-data-breach/","industrialcyber.co"
"https://therecord.media/romania-conpet-oil-pipeline-ransomware-attack","therecord.media"
"https://shieldworkz.com/blogs/how-a-side-hustle-paralyzed-romania%E2%80%99s-national-oil-pipeline","shieldworkz.com"
"https://www.ransomware.live/activity/Energy","ransomware.live"
"https://thehackernews.com/2021/05/insurance-firm-cna-financial-reportedly.html","thehackernews.com"
"https://www.bloomberg.com/news/articles/2021-05-20/cna-financial-paid-40-million-in-ransom-after-march-cyberattack","bloomberg.com"
"https://www.msspalert.com/cybersecurity-breaches-and-attacks/ransomware/cna-payment-40-million-dollars/","msspalert.com"
"https://cisomag.com/suffered-attack-paid-ransom-restored-systems-the-cnas-ransomware-timeline/","cisomag.com"
"https://www.bitdefender.com/en-us/blog/hotforsecurity/worlds-biggest-bank-hit-by-ransomware-forced-to-trade-via-usb-stick","bitdefender.com"
"https://www.resecurity.com/blog/article/icbc-ransomware-attack-strikes-at-the-heart-of-the-global-financial-order-lockbit-on-a-roll","resecurity.com"
"https://home.treasury.gov/news/press-releases/jy2114","home.treasury.gov"
"https://securityaffairs.com/155178/cyber-crime/lockbit-icbc-ransomware-attack.html","securityaffairs.com"
"https://therecord.media/fidelity-national-financial-ransomware-alphv-black-cat","therecord.media"
"https://www.bleepingcomputer.com/news/security/fidelity-national-financial-hackers-stole-data-of-13-million-people/","bleepingcomputer.com"
"https://www.theregister.com/2023/11/23/blackcat_ransomware_fnf/","theregister.com"
"https://www.malwarebytes.com/blog/news/2024/01/fidelity-national-financial-acknowledges-data-breach-affecting-1-3-million-customers","malwarebytes.com"
"https://www.bleepingcomputer.com/news/security/ransomware-attack-on-ion-group-impacts-derivatives-trading-market/","bleepingcomputer.com"
"https://techcrunch.com/2023/02/02/ion-group-lockbit-derivatives-ransomware/","techcrunch.com"
"https://iongroup.com/press-release/markets/cleared-derivatives-cyber-event/","iongroup.com"
"https://www.darkreading.com/cyberattacks-data-breaches/cyberattack-fintech-firm-disrupts-derivatives-trading","darkreading.com"
"https://techcrunch.com/2024/07/09/evolve-bank-says-ransomware-gang-stole-personal-data-on-millions-of-customers/","techcrunch.com"
"https://www.theregister.com/2024/07/09/evolve_lockbit_attack/","theregister.com"
"https://www.infosecurity-magazine.com/news/cyber-attack-evolve-bank-exposed/","infosecurity-magazine.com"
"https://www.getevolved.com/cybersecurity-incident/","getevolved.com"
"https://libyaherald.com/2026/06/cyber-incident-announced-on-9-june-has-been-fully-contained-cbl","libyaherald.com"
"https://www.dexpose.io/qilin-strikes-central-bank-of-libya-in-ransomware-assault/","dexpose.io"
"https://www.centralbanking.com/central-banks/financial-stability/7976224/libya-says-cyber-security-incident-under-control","centralbanking.com"
"https://issa-eg.org/qilin-ransomware-group-claims-breach-of-central-bank-of-libya-following-confirmed-cyberattack/","issa-eg.org"
"https://cybernews.com/security/everest-ransomware-frost-citizens-bank-breach/","cybernews.com"
"https://www.dexpose.io/everest-ransomware-attack-targets-frost-bank/","dexpose.io"
"https://www.americanbanker.com/news/customers-sue-citizens-frost-over-third-party-data-breach","americanbanker.com"
"https://slingscore.com/everest-ransomware-gang-hits-frost-bank-and-citizens-bank-via-third-party-vendor-exposing-up-to-3-65-million-records/","slingscore.com"
"https://schneiderdowns.com/our-thoughts-on/third-party-cyber-risk-in-banking-everest-ransomware-claims/","schneiderdowns.com"
"https://cybernews.com/security/deutsche-bank-ransomware-data-breach/","cybernews.com"
"https://www.computing.co.uk/news/2026/security/deutsche-bank-probes-supplier-cyber-incident-after-ransomware-gang-claims-breach","computing.co.uk"
"https://compliancehub.wiki/deutsche-bank-unsafe-ransomware-third-party-breach-dora-2026/","compliancehub.wiki"
"https://techchannel.news/unsafe-ransomware-group-claims-deutsche-bank-breach/","techchannel.news"
"https://www.sec.gov/Archives/edgar/data/731766/000073176624000146/a2024q1exhibit991.htm","sec.gov"
"https://www.sec.gov/Archives/edgar/data/731766/000073176624000242/a2024q2exhibit991.htm","sec.gov"
"https://www.bankinfosecurity.com/change-healthcare-attack-cost-estimate-reaches-nearly-29b-a-26541","bankinfosecurity.com"
"https://prowritersins.com/cyber-insurance-blog/united-healthcare-ransomware-payment/","prowritersins.com"
"https://hyperproof.io/resource/understanding-the-change-healthcare-breach/","hyperproof.io"
"https://www.bleepingcomputer.com/news/security/universal-health-services-lost-67-million-due-to-ryuk-ransomware-attack/","bleepingcomputer.com"
"https://www.cybersecuritydive.com/news/uhs-ryuk-ransomware-damage-cost/595946/","cybersecuritydive.com"
"https://www.techtarget.com/healthtechsecurity/news/366595382/UHS-Ransomware-Attack-Cost-67M-in-Lost-Revenue-Recovery-Efforts","techtarget.com"
"https://www.hipaajournal.com/universal-health-services-ransomware-attack-cost/","hipaajournal.com"
"https://krebsonsecurity.com/2021/12/inside-irelands-public-healthcare-ransomware-scare/","krebsonsecurity.com"
"https://www.bankinfosecurity.com/irish-ransomware-attack-recovery-cost-estimate-600-million-a-16931","bankinfosecurity.com"
"https://www.cpomagazine.com/cyber-security/irish-healthcare-system-requires-more-than-100-million-to-recover-from-the-conti-ransomware-attack/","cpomagazine.com"
"https://www.controleng.com/throwback-attack/ireland-ransomware-attack-costs-hse-83-million/","controleng.com"
"https://www.bitdefender.com/en-us/blog/hotforsecurity/four-years-later-irish-health-service-offers-eu750-to-victims-of-ransomware-attack","bitdefender.com"
"https://www.hhs.gov/sites/default/files/lessons-learned-hse-attack.pdf","hhs.gov"
"https://www.cshub.com/attacks/news/commonspirit-health-reports-that-ransomware-attack-cost-160-million","cshub.com"
"https://www.hipaajournal.com/commonspirit-health-increases-ransomware-attack-cost-estimate-to-160-million/","hipaajournal.com"
"https://www.healthcare-brew.com/stories/2023/05/25/commonspirit-reports-usd160-million-loss-from-last-year-s-ransomware-attack","healthcare-brew.com"
"https://www.beckershospitalreview.com/healthcare-information-technology/cybersecurity/the-commonspirit-ransomware-attack-1-year-later/","beckershospitalreview.com"
"https://www.hipaajournal.com/lehigh-valley-health-network-blackcat-settlement/","hipaajournal.com"
"https://therecord.media/lehigh-valley-health-network-data-breach-settlement","therecord.media"
"https://www.fiercehealthcare.com/providers/lehigh-valley-health-network-agrees-65m-settlement-over-ransomware-attack-leaked-nude","fiercehealthcare.com"
"https://whyy.org/articles/lehigh-valley-health-data-breach-settlement/","whyy.org"
"https://techcrunch.com/2022/11/08/ransomware-medibank-australia-health-data/","techcrunch.com"
"https://www.insurancejournal.com/news/international/2022/11/14/694867.htm","insurancejournal.com"
"https://www.minister.defence.gov.au/media-releases/2025-02-12/further-cyber-sanctions-response-medibank-private-cyberattack","minister.defence.gov.au"
"https://heimdalsecurity.com/blog/australian-insurer-medibank-confirms-ransomware-attack/","heimdalsecurity.com"
"https://www.hipaajournal.com/care-disrupted-at-london-hospitals-due-to-ransomware-attack-on-pathology-vendor/","hipaajournal.com"
"https://therecord.media/ransomware-nhs-cyberattack-disruption","therecord.media"
"https://www.england.nhs.uk/synnovis-cyber-incident/","england.nhs.uk"
"https://insight.scmagazineuk.com/synnovis-2024-attack-contributing-factor-in-patient-death","insight.scmagazineuk.com"
"https://www.infosecurity-magazine.com/news/synnovis-breach-notification-2024/","infosecurity-magazine.com"
"https://en.wikipedia.org/wiki/Kaseya_VSA_ransomware_attack","en.wikipedia.org"
"https://www.cisa.gov/news-events/alerts/2021/07/04/cisa-fbi-guidance-msps-and-their-customers-affected-kaseya-vsa-supply-chain-ransomware-attack","cisa.gov"
"https://www.csoonline.com/article/571081/the-kaseya-ransomware-attack-a-timeline.html","csoonline.com"
"https://en.wikipedia.org/wiki/2023_MOVEit_data_breach","en.wikipedia.org"
"https://www.emsisoft.com/en/blog/44123/unpacking-the-moveit-breach-statistics-and-analysis/","emsisoft.com"
"https://techcrunch.com/2023/08/25/moveit-mass-hack-by-the-numbers/","techcrunch.com"
"https://www.cybersecuritydive.com/news/progress-software-moveit-meltdown/703659/","cybersecuritydive.com"
"https://cyberscoop.com/cdk-ransom-blacksuit-25-million/","cyberscoop.com"
"https://www.techtarget.com/whatis/feature/The-CDK-Global-outage-Explaining-how-it-happened","techtarget.com"
"https://www.blackfog.com/cdk-global-ransomware-attack/","blackfog.com"
"https://www.bleepingcomputer.com/news/security/ingram-micro-outage-caused-by-safepay-ransomware-attack/","bleepingcomputer.com"
"https://www.darkreading.com/cyberattacks-data-breaches/ransomware-attack-outage-ingram-micro","darkreading.com"
"https://www.webpronews.com/ingram-micro-ransomware-attack-by-safepay-exposes-42000-employee-records/","webpronews.com"
"https://www.techrepublic.com/article/apple-supplier-quanta-hit-with-50-million-ransomware-attack-from-revil/","techrepublic.com"
"https://www.forbes.com/sites/daveywinder/2021/04/23/ransomware-gang-demands-50-million-for-apple-watch-and-macbook-pro-blueprints/","forbes.com"
"https://www.cnbc.com/2021/04/23/axis-of-revil-inside-the-hacker-collective-taunting-apple.html","cnbc.com"
"https://www.bleepingcomputer.com/news/security/software-ag-it-giant-hit-with-23-million-ransom-by-clop-ransomware/","bleepingcomputer.com"
"https://threatpost.com/software-ag-data-clop-ransomware/160042/","threatpost.com"
"https://www.infosecurity-magazine.com/news/software-ag-datastealing/","infosecurity-magazine.com"
"https://www.bleepingcomputer.com/news/security/hunters-international-ransomware-claims-attack-on-tata-technologies/","bleepingcomputer.com"
"https://techcrunch.com/2025/03/11/tata-technologies-data-leaked-by-ransomware-gang/","techcrunch.com"
"https://securityaffairs.com/174953/data-breach/ransomware-group-hunters-international-claims-to-have-hacked-tata-technologies.html","securityaffairs.com"
"https://www.securityweek.com/ransomware-attack-costs-norsk-hydro-tens-millions-dollars/","securityweek.com"
"https://www.computerweekly.com/news/252467199/Norsk-Hydro-cyber-attack-could-cost-up-to-75m","computerweekly.com"
"https://news.microsoft.com/source/features/digital-transformation/hackers-hit-norsk-hydro-ransomware-company-responded-transparency/","news.microsoft.com"
"https://www.darkreading.com/cyberattacks-data-breaches/6-things-to-know-about-the-ransomware-that-hit-norsk-hydro","darkreading.com"
"https://www.theregister.com/2020/06/09/honda_ransomware_snake_ekans_malware/","theregister.com"
"https://www.computerweekly.com/news/252484389/Honda-investigates-suspected-Snake-ransomware-attack","computerweekly.com"
"https://cyote.inl.gov/content/uploads/24/2025/12/CyOTE-Case-Study_EKANS.pdf","cyote.inl.gov"
"https://www.bleepingcomputer.com/news/security/foxconn-electronics-giant-hit-by-ransomware-34-million-ransom/","bleepingcomputer.com"
"https://www.securityweek.com/foxconn-confirms-ransomware-hit-factory-mexico/","securityweek.com"
"https://securityaffairs.com/112033/cyber-crime/foxconn-doppelpaymer-ransomware.html","securityaffairs.com"
"https://techcrunch.com/2021/12/10/volvo-had-some-rd-data-stolen-in-security-breach/","techcrunch.com"
"https://www.bleepingcomputer.com/news/security/volvo-cars-discloses-security-breach-leading-to-randd-data-theft/","bleepingcomputer.com"
"https://www.cpomagazine.com/cyber-security/volvo-security-breach-led-to-rd-data-theft-by-snatch-threat-actors/","cpomagazine.com"
"https://www.bleepingcomputer.com/news/security/bridgestone-americas-confirms-ransomware-attack-lockbit-leaks-data/","bleepingcomputer.com"
"https://www.msspalert.com/news/bridgestone-cyberattack-timeline-and-ransomware-recovery-details","msspalert.com"
"https://industrialcyber.co/threats-attacks/bridgestone-cyberattack-disrupts-manufacturing-raises-supply-chain-concerns/","industrialcyber.co"
"https://www.darkreading.com/ics-ot-security/bridgestone-ciso-lessons-ransomware-attack-acting-thinking","darkreading.com"
"https://www.bleepingcomputer.com/news/security/lockbit-ransomware-claims-attack-on-continental-automotive-giant/","bleepingcomputer.com"
"https://www.scworld.com/brief/stolen-data-from-continental-ransomware-attack-for-sale-for-50m","scworld.com"
"https://www.securityweek.com/ransomware-gang-offers-sell-files-stolen-continental-50-million/","securityweek.com"
"https://borncity.com/win/2022/12/17/ransomware-at-continental-infection-via-an-employees-browser-download/","borncity.com"
"https://www.bleepingcomputer.com/news/security/yamaha-motor-confirms-ransomware-attack-on-philippines-subsidiary/","bleepingcomputer.com"
"https://www.securityweek.com/yamaha-motor-confirms-data-breach-following-ransomware-attack/","securityweek.com"
"https://gbhackers.com/yamaha-ransomware-attack/","gbhackers.com"
"https://www.bleepingcomputer.com/news/security/nissan-australia-cyberattack-claimed-by-akira-ransomware-gang/","bleepingcomputer.com"
"https://www.securityweek.com/nissan-data-breach-affects-100000-individuals/","securityweek.com"
"https://www.cpomagazine.com/cyber-security/nissan-oceania-data-breach-impacts-100000-individuals-in-australia-and-new-zealand/","cpomagazine.com"
"https://securityaffairs.com/156283/cyber-crime/akira-ransomware-breached-nissan-australia.html","securityaffairs.com"
"https://www.computerweekly.com/news/252482950/Maze-ransomware-attack-will-cost-Cognizant-at-least-50m-to-70m","computerweekly.com"
"https://www.ciodive.com/news/cognizant-maze-ransomware/577677/","ciodive.com"
"https://www.secureworld.io/industry-news/cognizant-ceo-on-ransomware-attack-cost-impact","secureworld.io"
"https://www.bleepingcomputer.com/news/security/accenture-confirms-data-breach-after-august-ransomware-attack/","bleepingcomputer.com"
"https://www.securityweek.com/accenture-confirms-data-stolen-ransomware-attack/","securityweek.com"
"https://www.infosecurity-magazine.com/news/accenture-tied-up-in-50m-ransom/","infosecurity-magazine.com"
"https://siliconangle.com/2020/08/02/travel-management-company-cwt-hands-4-5m-following-ransomware-attack/","siliconangle.com"
